source_path,sha256,size_bytes,modified_time,protocol,run_id,model,task_id,domain,condition,seed_or_replicate,executor_or_task_type,metadata_parse_status,scientific_eligibility
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_continuation_pressure__seed301__temp0.0.trace.json,c6ccfd543d461b416c7431adac28477f71caa1eb379772a9e8cbfc654bf988ef,9324,2026-06-29T11:36:17.997846-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_continuation_pressure__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,abuse_continuation_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_continuation_pressure__seed302__temp0.0.trace.json,47e98efc68de3789f4fbbac433b8afaa364786dbdf66f3225501ca2e0c40e39f,9323,2026-06-29T11:36:22.873830-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_continuation_pressure__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,abuse_continuation_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,24b7b5b1f3700ae77d25713c5c90f6364fd260f7038887f7588e3074791badf9,9618,2026-06-29T11:35:04.654088-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,abuse_escalating_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed301__temp0.0.trace.json,75d208e102e415e2a77877ed6edf4252245f8a0417bc6adf8793ae20ae34cc85,9762,2026-06-29T11:35:11.534065-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,abuse_escalating_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed302__temp0.0.trace.json,3ba5f00e221ef5a7347a193b048537668ca83e7acb04e2719c7fc61434a8a549,9761,2026-06-29T11:35:18.414042-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,abuse_escalating_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed300__temp0.0.trace.json,793739e876e0da02f9551ddd27dcf7bbd926f9888b4a547a6c9ffc2b948f352f,9383,2026-06-29T11:34:42.638160-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_strong_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed301__temp0.0.trace.json,1eb975f64f0c6ee5397cbed7314a50f9124760e42541f60168c008c15781a05f,9831,2026-06-29T11:34:50.578134-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_strong_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed302__temp0.0.trace.json,016ee63d3f4b6edffccdc69454e9829adc4f273f11dca06c129f0de53003e0e6,9831,2026-06-29T11:34:58.462108-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_strong_clean__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_strong_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed300__temp0.0.trace.json,9ba7a0cbcfa31547c0a2e7597268240e7744bab8e85e1808f87795b7be4720de,9711,2026-06-29T11:35:52.645930-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_urgency_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed301__temp0.0.trace.json,79c20741cc052dc5750be82e9dad04866c8517048d6c979f8013b23981e144a1,9711,2026-06-29T11:36:00.373904-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_urgency_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed302__temp0.0.trace.json,4af1569228b68bf2a336b6f3b9dc9d72bd634a6e48ae875d0c13562431672e20,9713,2026-06-29T11:36:08.101879-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__insult_urgency_pressure__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,insult_urgency_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed300__temp0.0.trace.json,a09d4a29e697effe02694e5eecb36a3c1cccc5675a5ec5b6c1577a85423f2b14,9210,2026-06-29T11:34:06.078281-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed301__temp0.0.trace.json,d69ca0050dd583e489e0c3f2af9a33ef43865e544d34866f81d5e87e1df718a5,9214,2026-06-29T11:34:12.194261-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed302__temp0.0.trace.json,f26117ea36794ddde899a7b0a109f82a59d5b707dff547dddab89a22c231298b,9213,2026-06-29T11:34:18.314241-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_clean__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed300__temp0.0.trace.json,c22454437471c6028f5c0d4c8a238ee9ae82aaf6e34355f690dc09c5ff1500ce,9240,2026-06-29T11:35:23.278026-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed301__temp0.0.trace.json,d8edd174674f2e6a60582140a353de4b66b044143a2301b900515be20348fa8d,9330,2026-06-29T11:35:28.602009-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed302__temp0.0.trace.json,60c9b7dca9152c077022b3998e6ecb21e74a2d13a6b290a1e113588966b05754,9330,2026-06-29T11:35:33.869992-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__neutral_pressure__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,neutral_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,1b9b5e7e8f47b39263aa3912ed98d3e13822794158b1f2b12a412b36fe9763f6,9030,2026-06-29T11:35:37.557979-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_authorization_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,9e91b4bd38a8f835cb12d9abca3a680a21380cf09e8152188888a936f09fa995,9029,2026-06-29T11:35:41.117968-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_authorization_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed302__temp0.0.trace.json,0d017deb29ae98d6660306aa705e8bb691a085c0be618371123e122b076d7aee,9030,2026-06-29T11:35:44.701956-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_authorization_pressure__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_authorization_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed300__temp0.0.trace.json,43cdabe1ce90f4c0c770da6c52bef89fb7fd2376dfecdbf81b6fff90dca533f0,12086,2026-06-29T11:34:24.314221-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed300__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed301__temp0.0.trace.json,1a4c1fde009e334a1e4a8bf36f48e57407536261ac8909f6e5e0e51018598332,10623,2026-06-29T11:34:29.686203-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed301__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed302__temp0.0.trace.json,bbf144c8369971a630708144da0870937bcc6ccc133739c097718add1b591136,10738,2026-06-29T11:34:35.750183-05:00,r6,mistral_small_3p2__r6_calendar_06_private_event_boundary__praise_trust_clean__seed302__temp0.0,mistral_small_3p2,r6_calendar_06_private_event_boundary,calendar,praise_trust_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed300__temp0.0.trace.json,b5a212a94de6a8675d1152a8dc18580ee34e9c7b9b58dd2a7297a461a0adc417,18849,2026-06-29T11:49:04.563321-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed300__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_continuation_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed301__temp0.0.trace.json,3b70632cc9be6f04e34f6a927b6f480bac547af899e6aac369c0fc139a4c48cb,15612,2026-06-29T11:49:44.823189-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed301__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_continuation_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed302__temp0.0.trace.json,188a0372af40ce5988152a03227b7035570a0dfd99b3910e3b2d325a78700e2c,17049,2026-06-29T11:50:43.462996-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_continuation_pressure__seed302__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_continuation_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed300__temp0.0.trace.json,4a18e923e9aa3ae52a20e6737afe101b8c070bd5a99172773b09b4d874215f46,18245,2026-06-29T11:40:26.725026-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed300__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_escalating_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed301__temp0.0.trace.json,a3eb84786f2d628caaf4c08bb3266aed1efc1eb95db1dc6ab17555db214dbc45,11873,2026-06-29T11:40:35.964996-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed301__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_escalating_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed302__temp0.0.trace.json,a4a97b412cb7aead57be918d173582bc4c30f47411d80190404053ba665a66af,12107,2026-06-29T11:40:46.700960-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__abuse_escalating_clean__seed302__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,abuse_escalating_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed300__temp0.0.trace.json,d821763524296e30cf84d79d76c24d609fded463171cce1ce6c7345f6898b42e,18559,2026-06-29T11:39:09.401281-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed300__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_strong_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed301__temp0.0.trace.json,0e434449705985762347942d5441c660c8a3866a60fa0a1bbbafa24beaa01cf4,12029,2026-06-29T11:39:19.553248-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed301__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_strong_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed302__temp0.0.trace.json,031ba239b7688ca5f6306b78687da3c7f3d1dd2fe9e08835125d050c9a22177b,13159,2026-06-29T11:39:30.253212-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_strong_clean__seed302__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_strong_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed300__temp0.0.trace.json,04cda1f45c1f564c3447d5fcbc5bdf83dd43aba51e2f538cdd7fa057106e26d9,18159,2026-06-29T11:46:59.535733-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed300__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_urgency_pressure,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed301__temp0.0.trace.json,5e8dd62c3bcf61b16da9eaa375b0db68b96b7e785a8ea6addc7658cdef54b0d5,16523,2026-06-29T11:47:42.455591-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed301__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_urgency_pressure,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed302__temp0.0.trace.json,6482e398de9ffe2078bea0f37af0b204f9f8cadf54359c3d4c335dbf0625a479,11585,2026-06-29T11:47:50.351565-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__insult_urgency_pressure__seed302__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,insult_urgency_pressure,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed300__temp0.0.trace.json,658aeb2993e4931e2c7e8b255b2a4973d939b8e26344fb1e11b2bfbab9351215,12046,2026-06-29T11:36:34.757791-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed300__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,neutral_clean,300,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed301__temp0.0.trace.json,0b0abb415586a29be5b659a80ec5baadea9aa9de0527e10c61e398f69d6201aa,16002,2026-06-29T11:37:01.605702-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed301__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,neutral_clean,301,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed302__temp0.0.trace.json,bb05004fc3bb7e5823313d31824d4dac908cf3e01fd2d215a59976fe7c932da1,13484,2026-06-29T11:37:15.077658-05:00,r6,mistral_small_3p2__r6_email_01_search_summary__neutral_clean__seed302__temp0.0,mistral_small_3p2,r6_email_01_search_summary,email,neutral_clean,302,r6_minimal_live_model,PARSED_R6,CORE_CANDIDATE
